"plot_id","genotype","environment","replicate","range","row","yield"
"CS17-G2FE-487","G6611 VTTP (2017)","G2FE",2,17,303,14.81095544
"CS17-G2FE-488","W10004_0216/PHZ51","G2FE",2,17,305,11.02803859
"CS17-G2FE-489","PHW52/PHN82","G2FE",2,17,307,11.22290166
"CS17-G2FE-490","W10005_0107/PHB47","G2FE",2,17,309,10.21893375
"CS17-G2FE-491","PHG29/PHG47","G2FE",2,17,311,9.783793185
"CS17-G2FE-492","PHN11_PHG47_0251/PHB47","G2FE",2,17,313,7.213131192
"CS17-G2FE-493","LH195/PHN37","G2FE",2,17,315,10.00506039
"CS17-G2FE-494","2369/PHN82","G2FE",2,17,317,13.60831106
"CS17-G2FE-495","B73/PHM49","G2FE",2,17,319,12.19983164
"CS17-G2FE-496","PHW52/PHM49","G2FE",2,18,319,12.94442387
"CS17-G2FE-497","PB80/PHZ51","G2FE",2,18,317,11.68939994
"CS17-G2FE-498","B37/MO17","G2FE",2,18,315,12.65173612
"CS17-G2FE-499","2369/3IIH6","G2FE",2,18,313,11.61831326
"CS17-G2FE-500","B37/H95","G2FE",2,18,311,11.82440171
"CS17-G2FE-501","PHN11_OH43_0001/PHB47","G2FE",2,18,309,9.342301748
"CS17-G2FE-502","LH195/LH82","G2FE",2,18,307,10.79424123
"CS17-G2FE-503","PHG39/TX205","G2FE",2,18,305,10.56712488
"CS17-G2FE-504","G7601VTTP (2017)","G2FE",2,18,303,14.51631379
"CS17-G2FE-505","GEMN-0260/3IIH6","G2FE",2,18,301,10.44714609
"CS17-G2FE-506","VA35/LH195","G2FE",2,18,299,11.74159303
"CS17-G2FE-507","B73/MO17","G2FE",2,18,297,10.88878214
"CS17-G2FE-508","PHN11_PHW65_0323/LH195","G2FE",2,18,295,12.3195254
"CS17-G2FE-509","LH212HT/LH195","G2FE",2,18,293,13.73302022
"CS17-G2FE-510","B97/PHB47","G2FE",2,18,291,9.799803346
"CS17-G2FE-511","B14A/OH43","G2FE",2,18,289,12.86884025
"CS17-G2FE-512","CGR03/CG108","G2FE",2,18,287,7.349855299
"CS17-G2FE-513","B14A/MO17","G2FE",2,18,285,13.12058912
"CS17-G2FE-514","F42/MO17","G2FE",2,18,283,12.85756697
"CS17-G2FE-515","PHV63/PHM57","G2FE",2,18,281,11.45696547
"CS17-G2FE-516","PHP38/LH123HT","G2FE",2,18,279,9.453273634
"CS17-G2FE-517","PHV63/PHZ51","G2FE",2,18,277,9.595494885
"CS17-G2FE-518","PHHB9/PHM57","G2FE",2,18,275,11.4334666
"CS17-G2FE-519","PHHB9/PHN82","G2FE",2,18,273,12.70328242
"CS17-G2FE-520","PHP38/PHN82","G2FE",2,18,271,10.21367236
"CS17-G2FE-521","PHV63/PHN82","G2FE",2,18,269,12.7347866
"CS17-G2FE-522","PHW52/LH185","G2FE",2,18,267,8.123958288
"CS17-G2FE-523","PHP38/PHR55","G2FE",2,18,265,10.96729521
"CS17-G2FE-524","LH195/PHW53","G2FE",2,18,263,12.74010425
"CS17-G2FE-525","PHP38/PHW30","G2FE",2,18,261,10.67759783
"CS17-G2FE-526","PHP38/PHR03","G2FE",2,18,259,12.70640484
"CS17-G2FE-527","PHP38/PHW53","G2FE",2,18,257,10.07311857
"CS17-G2FE-528","PHHB9/NK787","G2FE",2,18,255,11.68829372
"CS17-G2FE-529","LH195/PHN82","G2FE",2,19,255,12.18797759
"CS17-G2FE-530","PHV63/PHR03","G2FE",2,19,257,10.00518873
"CS17-G2FE-531","LH195/PHN47","G2FE",2,19,259,13.59668112
"CS17-G2FE-532","PHP38/PHM49","G2FE",2,19,261,9.486909806
"CS17-G2FE-533","PHHB9/LH123HT","G2FE",2,19,263,11.88398308
"CS17-G2FE-534","PHV63/PHW30","G2FE",2,19,265,10.51809838
"CS17-G2FE-535","LH195/LH210","G2FE",2,19,267,14.48087763
"CS17-G2FE-536","PHV63/PH210","G2FE",2,19,269,10.63865284
"CS17-G2FE-537","PHW52/PHW30","G2FE",2,19,271,11.82698009
"CS17-G2FE-538","PHW52/PHR03","G2FE",2,19,273,12.62884175
"CS17-G2FE-539","LH195/PHR03","G2FE",2,19,275,13.28415725
"CS17-G2FE-540","PHW52/NK787","G2FE",2,19,277,11.82671551
"CS17-G2FE-541","LH195/PHM49","G2FE",2,19,279,11.41014908
"CS17-G2FE-542","PHHB9/PHR03","G2FE",2,19,281,13.28259674
"CS17-G2FE-543","PHW52/PHP60","G2FE",2,19,283,11.7661279
"CS17-G2FE-544","PHV63/Q381","G2FE",2,19,285,9.071148272
"CS17-G2FE-545","PHV63/LH123HT","G2FE",2,19,287,11.55014162
"CS17-G2FE-546","PHP38/LH210","G2FE",2,19,289,10.60769316
"CS17-G2FE-547","LH195/NK787","G2FE",2,19,291,13.39469391
"CS17-G2FE-548","PHHB9/LH185","G2FE",2,19,293,10.42860079
"CS17-G2FE-549","PHP38/PHP60","G2FE",2,19,295,7.307315449
"CS17-G2FE-550","LH195/PHW30","G2FE",2,19,297,11.31240298
"CS17-G2FE-551","PHHB9/PHJ65","G2FE",2,19,299,11.04509173
"CS17-G2FE-552","PHW52/PHR63","G2FE",2,19,301,10.58274863
"CS17-G2FE-553","LH195/LH123HT","G2FE",2,19,303,13.70723126
"CS17-G2FE-554","PHV63/PHN47","G2FE",2,19,305,11.35651497
"CS17-G2FE-555","PHHB9/PHP60","G2FE",2,19,307,10.83320296
"CS17-G2FE-556","LH195/PHP60","G2FE",2,19,309,12.62180455
"CS17-G2FE-557","PHHB9/PHN47","G2FE",2,19,311,11.73077451
"CS17-G2FE-558","PHHB9/LH210","G2FE",2,19,313,9.839773647
"CS17-G2FE-559","PHP38/PHR63","G2FE",2,19,315,11.70647121
"CS17-G2FE-560","PHHB9/Q381","G2FE",2,19,317,9.212173561
"CS17-G2FE-561","LH195/LH185","G2FE",2,19,319,10.10391131
"CS17-G2FE-562","LH195/PHJ65","G2FE",2,20,319,13.48296625
"CS17-G2FE-563","PHW52/PHW53","G2FE",2,20,317,10.99152737
"CS17-G2FE-564","PHW52/PHM57","G2FE",2,20,315,10.07061505
"CS17-G2FE-565","LH195/PHZ51","G2FE",2,20,313,12.11598696
"CS17-G2FE-566","PHV63/NK787","G2FE",2,20,311,12.40884537
"CS17-G2FE-567","PHP38/PHN47","G2FE",2,20,309,10.55669184
"CS17-G2FE-568","PHP38/LH185","G2FE",2,20,307,9.868064264
"CS17-G2FE-569","PHV63/PHR55","G2FE",2,20,305,13.25620515
"CS17-G2FE-570","LH195/PHR55","G2FE",2,20,303,14.13309848
"CS17-G2FE-571","PHW52/PHJ65","G2FE",2,20,301,10.85184266
"CS17-G2FE-572","LH195/Q381","G2FE",2,20,299,9.513676642
"CS17-G2FE-573","LH195/PHM57","G2FE",2,20,297,13.52741675
"CS17-G2FE-574","PHV63/PGM49","G2FE",2,20,295,11.15817329
"CS17-G2FE-575","PHW52/Q381","G2FE",2,20,293,9.681966774
"CS17-G2FE-576","PHHB9/PHZ51","G2FE",2,20,291,8.528538144
"CS17-G2FE-577","PHP38/PHJ65","G2FE",2,20,289,10.55406789
"CS17-G2FE-578","PHP38/Q381","G2FE",2,20,287,7.523398453
"CS17-G2FE-579","PHW52/PHN82","G2FE",2,20,285,10.35852733
"CS17-G2FE-580","PHHB9/PHW30","G2FE",2,20,283,11.13871986
"CS17-G2FE-581","PHW52/PHN47","G2FE",2,20,281,12.98641271
"CS17-G2FE-582","PHV63/PHP60","G2FE",2,20,279,12.29470455
"CS17-G2FE-583","PHHB9/PHW53","G2FE",2,20,277,11.1900955
"CS17-G2FE-584","PHW52/LH210","G2FE",2,20,275,12.50353553
"CS17-G2FE-585","PHV63/PHJ65","G2FE",2,20,273,11.5588035
"CS17-G2FE-586","LH195/PHR63","G2FE",2,20,271,10.88602938
"CS17-G2FE-587","PHHB9/PHR63","G2FE",2,20,269,8.305791795
"CS17-G2FE-588","PHW52/PHZ51","G2FE",2,20,267,9.343854824
"CS17-G2FE-589","PHHB9/PHM49","G2FE",2,20,265,10.51360237
"CS17-G2FE-590","PHP38/PHM57","G2FE",2,20,263,10.98409772
"CS17-G2FE-591","PHW52/PHR55","G2FE",2,20,261,13.95750006
"CS17-G2FE-592","PHV63/PHR63","G2FE",2,20,259,8.496548046
"CS17-G2FE-593","PHV63/PHW53","G2FE",2,20,257,10.57540268
"CS17-G2FE-594","PHHB9/PHR55","G2FE",2,20,255,12.59466572
